"entrez_id"	"ensembl_gene_id"
403	"ENSG00000138175"
10124	"ENSG00000122644"
10123	"ENSG00000188042"
379	"ENSG00000175906"
26225	"ENSG00000162980"
221079	"ENSG00000165997"
390790	"ENSG00000141748"
84100	"ENSG00000113966"
23204	"ENSG00000170540"
51329	"ENSG00000182196"
10550	"ENSG00000144746"
151188	"ENSG00000177917"
127829	"ENSG00000143862"
55207	"ENSG00000134108"
132946	"ENSG00000196503"
285598	"ENSG00000175414"
115761	"ENSG00000152213"
392509	"ENSG00000174225"
200894	"ENSG00000169379"
80117	"ENSG00000179674"
120534	"ENSG00000152219"
644100	"ENSG00000268223"
54622	"ENSG00000185305"
339231	"ENSG00000214087"
51326	"ENSG00000185829"
100506084	"ENSG00000228696"
55156	"ENSG00000104442"
84071	"ENSG00000118690"
219681	"ENSG00000165309"
55130	"ENSG00000169126"
79798	"ENSG00000140691"
93436	"ENSG00000105676"
79637	"ENSG00000125449"
25852	"ENSG00000114098"
80210	"ENSG00000135931"
83787	"ENSG00000170632"
221481	"ENSG00000157343"
51309	"ENSG00000126947"
9823	"ENSG00000184867"
51566	"ENSG00000102401"
100131755	"ENSG00000196440"
64860	"ENSG00000125962"
54470	"ENSG00000198960"
387715	"ENSG00000254636"
79624	"ENSG00000146476"
405	"ENSG00000143437"
9915	"ENSG00000172379"
406	"ENSG00000133794"
56938	"ENSG00000029153"
10552	"ENSG00000241685"
10095	"ENSG00000130429"
10109	"ENSG00000163466"
10094	"ENSG00000111229"
10093	"ENSG00000241553"
10092	"ENSG00000162704"
81873	"ENSG00000136950"
348110	"ENSG00000242498"
10776	"ENSG00000128989"
10777	"ENSG00000172995"
407	"ENSG00000120500"
408	"ENSG00000137486"
409	"ENSG00000141480"
92714	"ENSG00000197070"
27106	"ENSG00000105643"
57561	"ENSG00000113369"
91947	"ENSG00000140450"
645432	"ENSG00000205784"
410	"ENSG00000100299"
411	"ENSG00000113273"
414	"ENSG00000006756"
415	"ENSG00000157399"
416	"ENSG00000062096"
22901	"ENSG00000141337"
347527	"ENSG00000205667"
340075	"ENSG00000183876"
79642	"ENSG00000180801"
153642	"ENSG00000164291"
417	"ENSG00000129744"
419	"ENSG00000156219"
420	"ENSG00000111339"
116969	"ENSG00000167311"
9048	"ENSG00000117407"
64801	"ENSG00000173409"
421	"ENSG00000099889"
170302	"ENSG00000004848"
57412	"ENSG00000214435"
427	"ENSG00000104763"
56624	"ENSG00000188611"
653308	"ENSG00000204147"
50807	"ENSG00000153317"
8853	"ENSG00000151693"
55616	"ENSG00000088280"
51665	"ENSG00000065802"
51676	"ENSG00000100628"
51130	"ENSG00000115239"
51666	"ENSG00000005981"
140458	"ENSG00000164122"
140459	"ENSG00000148331"
140460	"ENSG00000183475"
140461	"ENSG00000177981"
140462	"ENSG00000102048"
136371	"ENSG00000146926"
140456	"ENSG00000165192"
142689	"ENSG00000198881"
79754	"ENSG00000196372"
142686	"ENSG00000239388"
142685	"ENSG00000146809"
92591	"ENSG00000161664"
127247	"ENSG00000154007"
401036	"ENSG00000182177"
51008	"ENSG00000138303"
84164	"ENSG00000100325"
10973	"ENSG00000112249"
429	"ENSG00000139352"
430	"ENSG00000183734"
56676	"ENSG00000176009"
121549	"ENSG00000187855"
647219	"ENSG00000232237"
25842	"ENSG00000111875"
55723	"ENSG00000105011"
432	"ENSG00000141505"
433	"ENSG00000161944"
55870	"ENSG00000116539"
9070	"ENSG00000129691"
41	"ENSG00000110881"
40	"ENSG00000108684"
9311	"ENSG00000213199"
55515	"ENSG00000072182"
51802	"ENSG00000256394"
434	"ENSG00000101440"
435	"ENSG00000126522"
438	"ENSG00000196433"
8623	"ENSG00000169093"
439	"ENSG00000198356"
440	"ENSG00000070669"
54529	"ENSG00000138381"
443	"ENSG00000108381"
554235	"ENSG00000204653"
374569	"ENSG00000166183"
444	"ENSG00000198363"
253982	"ENSG00000174939"
57168	"ENSG00000128203"
259266	"ENSG00000066279"
54829	"ENSG00000106819"
151516	"ENSG00000244617"
79058	"ENSG00000169696"
80150	"ENSG00000162174"
445	"ENSG00000130707"
28990	"ENSG00000034533"
431705	"ENSG00000188886"
460	"ENSG00000152092"
23245	"ENSG00000148219"
55726	"ENSG00000064102"
171023	"ENSG00000171456"
55252	"ENSG00000143970"
80816	"ENSG00000141431"
136991	"ENSG00000154438"
84896	"ENSG00000138138"
29028	"ENSG00000156802"
54454	"ENSG00000119778"
55210	"ENSG00000197785"
83858	"ENSG00000160072"
219293	"ENSG00000215915"
79915	"ENSG00000176208"
79969	"ENSG00000137343"
85300	"ENSG00000167654"
11101	"ENSG00000107669"
466	"ENSG00000123268"
1386	"ENSG00000115966"
467	"ENSG00000162772"
468	"ENSG00000128272"
22809	"ENSG00000169136"
22926	"ENSG00000118217"
1388	"ENSG00000213676"
11016	"ENSG00000170653"
55729	"ENSG00000171681"
80063	"ENSG00000166669"
23130	"ENSG00000110046"
55102	"ENSG00000066739"
64422	"ENSG00000144848"
115201	"ENSG00000101844"
23192	"ENSG00000168397"
84938	"ENSG00000125703"
84971	"ENSG00000130734"
9474	"ENSG00000057663"
10533	"ENSG00000197548"
79065	"ENSG00000198925"
285973	"ENSG00000181652"
83734	"ENSG00000152348"
9140	"ENSG00000145782"
9776	"ENSG00000175224"
22863	"ENSG00000126775"
55054	"ENSG00000085978"
89849	"ENSG00000168010"
60673	"ENSG00000123395"
471	"ENSG00000138363"
51062	"ENSG00000198513"
64225	"ENSG00000119787"
25923	"ENSG00000184743"
472	"ENSG00000149311"
23300	"ENSG00000166454"
1822	"ENSG00000111676"
474	"ENSG00000172238"
220202	"ENSG00000179774"
84913	"ENSG00000168874"
475	"ENSG00000177556"
476	"ENSG00000163399"
477	"ENSG00000018625"
478	"ENSG00000105409"
480	"ENSG00000132681"
481	"ENSG00000143153"
482	"ENSG00000129244"
483	"ENSG00000069849"
23439	"ENSG00000101892"
487	"ENSG00000196296"
488	"ENSG00000174437"
489	"ENSG00000074370"
490	"ENSG00000070961"
491	"ENSG00000157087"
492	"ENSG00000067842"
493	"ENSG00000058668"
27032	"ENSG00000017260"
9914	"ENSG00000064270"
495	"ENSG00000105675"
496	"ENSG00000186009"
498	"ENSG00000152234"
506	"ENSG00000110955"
509	"ENSG00000165629"
513	"ENSG00000099624"
514	"ENSG00000124172"
515	"ENSG00000116459"
516	"ENSG00000159199"
517	"ENSG00000135390"
518	"ENSG00000154518"
10476	"ENSG00000167863"
521	"ENSG00000169020"
522	"ENSG00000154723"
9551	"ENSG00000241468"
10632	"ENSG00000167283"
267020	"ENSG00000249222"
539	"ENSG00000241837"
27109	"ENSG00000125375"
55101	"ENSG00000105341"
537	"ENSG00000071553"
92270	"ENSG00000205464"
10159	"ENSG00000182220"
523	"ENSG00000114573"
525	"ENSG00000116039"
526	"ENSG00000147416"
528	"ENSG00000155097"
245973	"ENSG00000143882"
51382	"ENSG00000100554"
529	"ENSG00000131100"
90423	"ENSG00000250565"
9296	"ENSG00000128524"
9550	"ENSG00000136888"
534	"ENSG00000213760"
127124	"ENSG00000151418"
51606	"ENSG00000047249"
535	"ENSG00000033627"
23545	"ENSG00000185344"
50617	"ENSG00000105929"
533	"ENSG00000117410"
527	"ENSG00000185883"
9114	"ENSG00000159720"
245972	"ENSG00000147614"
8992	"ENSG00000113732"
155066	"ENSG00000171130"
538	"ENSG00000165240"
540	"ENSG00000123191"
10396	"ENSG00000124406"
51761	"ENSG00000132932"
5205	"ENSG00000081923"
57198	"ENSG00000143515"
148229	"ENSG00000130270"
79895	"ENSG00000104043"
10079	"ENSG00000054793"
374868	"ENSG00000166377"
57194	"ENSG00000206190"
23120	"ENSG00000118322"
57205	"ENSG00000145246"
23250	"ENSG00000068650"
23200	"ENSG00000058063"
286410	"ENSG00000101974"
479	"ENSG00000075673"
57130	"ENSG00000105726"
23400	"ENSG00000159363"
79572	"ENSG00000133657"
84239	"ENSG00000127249"
344905	"ENSG00000187527"
91419	"ENSG00000166896"
64756	"ENSG00000123472"
91647	"ENSG00000171953"
93974	"ENSG00000130770"
545	"ENSG00000175054"
51374	"ENSG00000138085"
84126	"ENSG00000164053"
8455	"ENSG00000088812"
26033	"ENSG00000107518"
546	"ENSG00000085224"
6310	"ENSG00000124788"
342371	"ENSG00000224470"
6311	"ENSG00000204842"
11273	"ENSG00000168488"
4287	"ENSG00000066427"
92552	"ENSG00000123594"
6314	"ENSG00000163635"
222255	"ENSG00000146776"
127002	"ENSG00000162650"
56970	"ENSG00000087152"
552889	"ENSG00000253719"
724066	""
25814	"ENSG00000130638"
549	"ENSG00000148090"
79000	"ENSG00000127423"
550	"ENSG00000115307"
6790	"ENSG00000087586"
54998	"ENSG00000175756"
9212	"ENSG00000178999"
6795	"ENSG00000105146"
26053	"ENSG00000158321"
57099	"ENSG00000169857"
10677	"ENSG00000135407"
23080	"ENSG00000105778"
551	"ENSG00000101200"
60370	"ENSG00000119986"
552	"ENSG00000166148"
553	"ENSG00000198049"
554	"ENSG00000126895"
158833	"ENSG00000204195"
158835	"ENSG00000147160"
126859	"ENSG00000162779"
8312	"ENSG00000103126"
8313	"ENSG00000168646"
558	"ENSG00000167601"
563	"ENSG00000160862"
64343	"ENSG00000163512"
51582	"ENSG00000155096"
113451	"ENSG00000142920"
566	"ENSG00000172232"
567	"ENSG00000166710"
8706	"ENSG00000169255"
148789	"ENSG00000162885"
8708	"ENSG00000172318"
8707	"ENSG00000162630"
8705	"ENSG00000235863"
10317	"ENSG00000183778"
126792	"ENSG00000176022"
27087	"ENSG00000109956"
135152	"ENSG00000112309"
26229	"ENSG00000149541"
145173	"ENSG00000187676"
10678	"ENSG00000170340"
10331	"ENSG00000179913"
79369	"ENSG00000176383"
84002	"ENSG00000176597"
192134	"ENSG00000198488"
93010	"ENSG00000156966"
374907	"ENSG00000177191"
84752	"ENSG00000237172"
146712	"ENSG00000175711"
2583	"ENSG00000135454"
124872	"ENSG00000167080"
283358	"ENSG00000139044"
338707	"ENSG00000182272"
2683	"ENSG00000086062"
8704	"ENSG00000117411"
8703	"ENSG00000158850"
8702	"ENSG00000121578"
9334	"ENSG00000158470"
9331	"ENSG00000118276"
11285	"ENSG00000027847"
11041	"ENSG00000174684"
27077	"ENSG00000108641"
80776	"ENSG00000123810"
79870	"ENSG00000164929"
570	"ENSG00000136881"
29086	"ENSG00000105393"
23621	"ENSG00000186318"
25825	"ENSG00000182240"
571	"ENSG00000156273"
60468	"ENSG00000112182"
572	"ENSG00000002330"
573	"ENSG00000107262"
9532	"ENSG00000112208"
9531	"ENSG00000151929"
9530	"ENSG00000156735"
9529	"ENSG00000166170"
7917	"ENSG00000204463"
574	""
85318	""
85317	""
57597	"ENSG00000266074"
22893	"ENSG00000140320"
10458	"ENSG00000175866"
55971	"ENSG00000006453"
80115	"ENSG00000128298"
8938	"ENSG00000007516"
578	"ENSG00000030110"
25805	"ENSG00000095739"
8815	"ENSG00000175334"
140836	"ENSG00000125888"
55024	"ENSG00000153064"
54971	"ENSG00000172530"
8314	"ENSG00000163930"
580	"ENSG00000138376"
56751	"ENSG00000125492"
343472	"ENSG00000143032"
56033	"ENSG00000131668"
8538	"ENSG00000043039"
10409	"ENSG00000176788"
10538	"ENSG00000156127"
116071	"ENSG00000168062"
55509	"ENSG00000123685"
581	"ENSG00000087088"
11177	"ENSG00000198604"
9031	"ENSG00000009954"
11176	"ENSG00000076108"
29994	"ENSG00000123636"
27113	"ENSG00000105327"
92482	"ENSG00000214413"
80127	"ENSG00000119636"
8424	"ENSG00000129151"
582	"ENSG00000174483"
583	"ENSG00000125124"
585	"ENSG00000140463"
129880	"ENSG00000163093"
55212	"ENSG00000138686"
27241	"ENSG00000122507"
79738	"ENSG00000179941"
166379	"ENSG00000181004"
56987	"ENSG00000114439"
4059	"ENSG00000187244"
63827	"ENSG00000132692"
55973	"ENSG00000075790"
10134	"ENSG00000185825"
9564	"ENSG00000050820"
8412	"ENSG00000137936"
8537	"ENSG00000064787"
10286	"ENSG00000116752"
54828	"ENSG00000141376"
55653	"ENSG00000124243"
586	"ENSG00000060982"
587	"ENSG00000105552"
56647	"ENSG00000107949"
144233	"ENSG00000186666"
590	"ENSG00000114200"
593	"ENSG00000248098"
594	"ENSG00000083123"
10295	"ENSG00000103507"
596	"ENSG00000171791"
597	"ENSG00000140379"
598	"ENSG00000171552"
599	"ENSG00000129473"
10017	"ENSG00000137875"
10018	"ENSG00000153094"
83596	"ENSG00000126453"
23786	"ENSG00000099968"
79370	"ENSG00000121380"
440603	"ENSG00000188761"
602	"ENSG00000069399"
604	"ENSG00000113916"
255877	"ENSG00000161940"
605	"ENSG00000110987"
9275	"ENSG00000106635"
9274	"ENSG00000099385"
607	"ENSG00000116128"
283149	"ENSG00000186174"
8915	"ENSG00000142867"
53335	"ENSG00000119866"
64919	"ENSG00000127152"
9774	"ENSG00000029363"
53630	"ENSG00000135697"
83875	"ENSG00000197580"
54880	"ENSG00000183337"
63035	"ENSG00000085185"
613	"ENSG00000186716"
617	"ENSG00000074582"
622	"ENSG00000161267"
56898	"ENSG00000164039"
623	"ENSG00000100739"
624	"ENSG00000168398"
627	"ENSG00000176697"
55814	"ENSG00000145734"
146227	"ENSG00000166546"
8678	"ENSG00000126581"
441925	"ENSG00000196289"
57596	"ENSG00000183092"
139105	"ENSG00000177324"
57673	"ENSG00000178409"
389206	"ENSG00000188848"
79656	"ENSG00000162373"
221336	"ENSG00000151917"
222389	"ENSG00000165626"
7439	"ENSG00000167995"
54831	"ENSG00000039987"
144453	"ENSG00000127325"
266675	"ENSG00000142959"
10282	"ENSG00000105829"
51272	"ENSG00000177951"
55859	"ENSG00000133169"
84707	"ENSG00000133134"
27018	"ENSG00000166681"
56271	"ENSG00000102409"
340542	"ENSG00000184515"
51283	"ENSG00000103429"
631	"ENSG00000125864"
8419	"ENSG00000170819"
632	"ENSG00000242252"
633	"ENSG00000182492"
727857	"ENSG00000205899"
168620	"ENSG00000180535"
80823	"ENSG00000198908"
27319	"ENSG00000180828"
128408	"ENSG00000125533"
8553	"ENSG00000134107"
79365	"ENSG00000123095"
388553	"ENSG00000237452"
635	"ENSG00000145692"
23743	"ENSG00000132840"
80114	"ENSG00000122870"
636	"ENSG00000151746"
23299	"ENSG00000185963"
92558	"ENSG00000135127"
146439	"ENSG00000162069"
637	"ENSG00000015475"
638	"ENSG00000100290"
274	"ENSG00000136717"
51411	"ENSG00000110934"
55909	"ENSG00000147439"
329	"ENSG00000110330"
330	"ENSG00000023445"
332	"ENSG00000089685"
57448	"ENSG00000115760"
79444	"ENSG00000101197"
112401	"ENSG00000163098"
54841	"ENSG00000134897"
10904	"ENSG00000166619"
414899	"ENSG00000259571"
640	"ENSG00000136573"
641	"ENSG00000197299"
642	"ENSG00000108578"
29760	"ENSG00000095585"
2647	"ENSG00000135441"
282991	"ENSG00000196072"
388552	"ENSG00000189114"
55330	"ENSG00000186222"
63915	"ENSG00000188428"
26258	"ENSG00000104164"
644	"ENSG00000106605"
645	"ENSG00000090013"
8548	"ENSG00000117475"
90427	"ENSG00000104081"
648	"ENSG00000168283"
649	"ENSG00000168487"
650	"ENSG00000125845"
55589	"ENSG00000138756"
651	"ENSG00000152785"
652	"ENSG00000125378"
653	"ENSG00000112175"
654	"ENSG00000153162"
655	"ENSG00000101144"
353500	"ENSG00000183682"
656	"ENSG00000116985"
27302	"ENSG00000163217"
9210	"ENSG00000130385"
168667	"ENSG00000164619"
657	"ENSG00000107779"
658	"ENSG00000138696"
659	"ENSG00000204217"
9790	"ENSG00000165733"
154743	"ENSG00000164603"
660	"ENSG00000102010"
646	"ENSG00000169594"
54796	"ENSG00000173068"
662	"ENSG00000113734"
663	"ENSG00000140299"
664	"ENSG00000176171"
665	"ENSG00000104765"
149428	"ENSG00000163141"
91653	"ENSG00000144857"
91272	"ENSG00000145919"
259282	"ENSG00000038219"
284257	"ENSG00000228075"
666	"ENSG00000176720"
51027	"ENSG00000178096"
552900	"ENSG00000183336"
654483	"ENSG00000169627"
388962	"ENSG00000163170"
66037	"ENSG00000152430"
23246	"ENSG00000261236"
79866	"ENSG00000136122"
118426	"ENSG00000165714"
54785	"ENSG00000196544"
119032	"ENSG00000166275"
729991	"ENSG00000254901"
669	"ENSG00000172331"
670	"ENSG00000137274"
671	"ENSG00000101425"
51297	"ENSG00000198183"
140683	"ENSG00000131050"
128861	"ENSG00000131059"
92747	"ENSG00000125999"
80341	"ENSG00000078898"
359710	"ENSG00000186190"
149954	"ENSG00000186191"
128859	"ENSG00000167104"
254240	"ENSG00000184459"
10380	"ENSG00000162813"
2186	"ENSG00000171634"
9083	"ENSG00000183753"
442867	"ENSG00000183795"
442868	"ENSG00000185894"
673	"ENSG00000157764"
8315	"ENSG00000089234"
221927	"ENSG00000106009"
672	"ENSG00000012048"
675	"ENSG00000139618"
79184	"ENSG00000185515"
23774	"ENSG00000100425"
6046	"ENSG00000204256"
8019	"ENSG00000169925"
23476	"ENSG00000141867"
29117	"ENSG00000166164"
10902	"ENSG00000112983"
65980	"ENSG00000028310"
676	"ENSG00000137948"
9577	"ENSG00000158019"
2972	"ENSG00000185024"
55290	"ENSG00000104221"
25798	"ENSG00000164713"
140707	"ENSG00000184992"
283870	"ENSG00000182685"
1620	"ENSG00000078725"
57795	"ENSG00000198797"
339479	"ENSG00000162670"
83990	"ENSG00000136492"
55299	"ENSG00000113460"
55845	"ENSG00000254999"
25855	"ENSG00000174744"
84312	"ENSG00000100916"
148362	"ENSG00000162819"
7862	"ENSG00000156983"
27154	"ENSG00000096070"
680	"ENSG00000102239"
84446	"ENSG00000160469"
9024	"ENSG00000174672"
54014	"ENSG00000185658"
254065	"ENSG00000165288"
26580	"ENSG00000168000"
55108	"ENSG00000160058"
682	"ENSG00000172270"
8927	"ENSG00000164061"
7809	"ENSG00000162399"
100131137	"ENSG00000188334"
54836	"ENSG00000119411"
683	"ENSG00000109743"
684	"ENSG00000130303"
390259	"ENSG00000188909"
9044	"ENSG00000095564"
53339	"ENSG00000064726"
55643	"ENSG00000133243"
22903	"ENSG00000132640"
90135	"ENSG00000184887"
55727	"ENSG00000011114"
284697	"ENSG00000189195"
114781	"ENSG00000183826"
84280	"ENSG00000148925"
121551	"ENSG00000151136"
118663	"ENSG00000138152"
388419	"ENSG00000204347"
643376	"ENSG00000233436"
149478	"ENSG00000222009"
685	"ENSG00000174808"
686	"ENSG00000169814"
689	"ENSG00000145741"
91408	"ENSG00000134717"
694	"ENSG00000133639"
7832	"ENSG00000159388"
10950	"ENSG00000154640"
54766	"ENSG00000137707"
695	"ENSG00000010671"
151888	"ENSG00000186265"
696	"ENSG00000124557"
11120	"ENSG00000112763"
10385	"ENSG00000124508"
11119	"ENSG00000026950"
11118	"ENSG00000186470"
10384	"ENSG00000111801"
56244	"ENSG00000204290"
10917	"ENSG00000168903"
79908	"ENSG00000113303"
153579	"ENSG00000165810"
8945	"ENSG00000166167"
699	"ENSG00000169679"
701	"ENSG00000156970"
9184	"ENSG00000154473"
84811	"ENSG00000137656"
8896	"ENSG00000106245"
11149	"ENSG00000112276"
705	"ENSG00000112578"
9689	"ENSG00000082153"
28969	"ENSG00000136261"
10438	"ENSG00000197223"
56913	"ENSG00000106392"
29071	"ENSG00000171155"
728819	"ENSG00000223658"
81563	"ENSG00000116667"
54953	"ENSG00000157181"
79169	"ENSG00000143793"
25912	"ENSG00000143612"
79078	"ENSG00000164008"
148423	"ENSG00000162642"
388722	"ENSG00000203724"
79630	"ENSG00000118292"
54964	"ENSG00000143443"
10485	"ENSG00000125462"
149563	"ENSG00000183888"
100129271	"ENSG00000198854"
148304	"ENSG00000162757"
127795	"ENSG00000162598"
84970	"ENSG00000142698"
200159	"ENSG00000173728"
257044	"ENSG00000179397"
92346	"ENSG00000180999"
55765	"ENSG00000163362"
54955	"ENSG00000116922"
284680	"ENSG00000171722"
55732	"ENSG00000000460"
79762	"ENSG00000162817"
79098	"ENSG00000182795"
127687	"ENSG00000197982"
54987	"ENSG00000162384"
148345	"ENSG00000175262"
128061	"ENSG00000143633"
400757	"ENSG00000203963"
388649	"ENSG00000203910"
93190	"ENSG00000157330"
54991	"ENSG00000131591"
128346	"ENSG00000143110"
284498	"ENSG00000215910"
199920	"ENSG00000187889"
339448	"ENSG00000198912"
284546	"ENSG00000204006"
440712	"ENSG00000263961"
388701	"ENSG00000163263"
127003	"ENSG00000179902"
84886	"ENSG00000119280"
284677	"ENSG00000188004"
149466	"ENSG00000253313"
127703	"ENSG00000142686"
400798	"ENSG00000213057"
400793	"ENSG00000239887"
339541	"ENSG00000198520"
729059	"ENSG00000227868"
712	"ENSG00000173372"
713	"ENSG00000173369"
708	"ENSG00000108561"
714	"ENSG00000159189"
10882	"ENSG00000131094"
165257	"ENSG00000144119"
389941	"ENSG00000165985"
338761	"ENSG00000186897"
114897	"ENSG00000173918"
114898	"ENSG00000145861"
114899	"ENSG00000082196"
114900	"ENSG00000172247"
114902	"ENSG00000223953"
114904	"ENSG00000133466"
114905	"ENSG00000163145"
390664	"ENSG00000184471"
338872	"ENSG00000240654"
387911	"ENSG00000205863"
715	"ENSG00000159403"
51279	"ENSG00000139178"
716	"ENSG00000182326"
717	"ENSG00000166278"
25966	"ENSG00000157617"
9854	"ENSG00000172375"
26005	"ENSG00000168014"
145741	"ENSG00000198535"
388125	"ENSG00000205502"
126567	"ENSG00000183186"
100191040	"ENSG00000225556"
9847	"ENSG00000111731"
150590	"ENSG00000273045"
84226	"ENSG00000221843"
84417	"ENSG00000119147"
54980	"ENSG00000115998"
79568	"ENSG00000162972"
79074	"ENSG00000135974"
130813	"ENSG00000150873"
79919	"ENSG00000172478"
165100	"ENSG00000177673"
285051	"ENSG00000239605"
401027	"ENSG00000187944"
388969	"ENSG00000168887"
205327	"ENSG00000178074"
339778	"ENSG00000173557"
388939	"ENSG00000179270"
257407	"ENSG00000204128"
129852	"ENSG00000177994"
339804	"ENSG00000237651"
130355	"ENSG00000186132"
388960	"ENSG00000187833"
389073	"ENSG00000188674"
388963	"ENSG00000159239"
389084	"ENSG00000182600"
56918	"ENSG00000042304"
84281	"ENSG00000187699"
400950	"ENSG00000205086"
718	"ENSG00000125730"
719	"ENSG00000171860"
57415	"ENSG00000114405"
51161	"ENSG00000088543"
84077	"ENSG00000131379"
152065	"ENSG00000180697"
152405	"ENSG00000163424"
285315	"ENSG00000174928"
80111	"ENSG00000221972"
285237	"ENSG00000179021"
79669	"ENSG00000114529"
205428	"ENSG00000181744"
375341	"ENSG00000188315"
200844	"ENSG00000163689"
285382	"ENSG00000187068"
401097	"ENSG00000180044"
646498	"ENSG00000236980"
720	"ENSG00000244731"
721	"ENSG00000224389"
722	"ENSG00000123838"
725	"ENSG00000123843"
401152	"ENSG00000164096"
84103	"ENSG00000138813"
55286	"ENSG00000154274"
255119	"ENSG00000197826"
152816	"ENSG00000174792"
132720	"ENSG00000174749"
132321	"ENSG00000151470"
132989	"ENSG00000163633"
152940	"ENSG00000164123"
201725	"ENSG00000205208"
441054	"ENSG00000205129"
401115	"ENSG00000243449"
389197	"ENSG00000181215"
646603	"ENSG00000237136"
727	"ENSG00000106804"
728	"ENSG00000197405"
27202	"ENSG00000134830"
56951	"ENSG00000113583"
55322	"ENSG00000082213"
134553	"ENSG00000181904"
90355	"ENSG00000181751"
375444	"ENSG00000172244"
153571	"ENSG00000186493"
65250	"ENSG00000197603"
51149	"ENSG00000161010"
389336	"ENSG00000178776"
133491	"ENSG00000185056"
134121	"ENSG00000215217"
285636	"ENSG00000205765"
100190949	"ENSG00000187658"
401207	"ENSG00000164241"
101928448	"ENSG00000225940"
729	"ENSG00000039537"
221491	"ENSG00000186577"
10665	"ENSG00000204296"
29113	"ENSG00000204542"
80739	"ENSG00000204420"
57827	"ENSG00000204439"
50854	"ENSG00000204387"
347744	"ENSG00000137434"
352999	"ENSG00000184530"
81688	"ENSG00000112308"
221477	"ENSG00000198663"
64771	"ENSG00000196821"
168090	"ENSG00000112539"
387263	"ENSG00000185127"
647024	"ENSG00000188112"
221545	"ENSG00000204564"
135398	"ENSG00000197261"
206412	"ENSG00000203872"
404220	"ENSG00000185689"
51250	"ENSG00000130349"
389384	"ENSG00000189325"
221416	"ENSG00000181577"
441150	"ENSG00000221821"
101928603	"ENSG00000260286"
730	"ENSG00000112936"
79020	"ENSG00000136197"
79034	"ENSG00000146576"
136895	"ENSG00000153790"
202865	"ENSG00000170279"
